location,size,bhk,floors,furnishing,price
Sher Shah Shuri Nagar,1200,3,1,Furnished,15330000
Sher Shah Shuri Nagar,1000,3,Ground,Furnished,9250000
Sher Shah Shuri Nagar,1200,3,Ground,Semi Furnished,9520000
Sher Shah Shuri Nagar,1000,1,2,Unfurnished,9710000
Sher Shah Shuri Nagar,1200,2,Ground,Furnished,10600000
Sher Shah Shuri Nagar,1000,1,2,Semi Furnished,11210000
Sher Shah Shuri Nagar,600,1,1,Furnished,6970000
Sher Shah Shuri Nagar,500,1,Ground,Unfurnished,3360000
Sher Shah Shuri Nagar,600,1,3,Furnished,10810000
Sher Shah Shuri Nagar,750,2,3,Unfurnished,8830000
Sher Shah Shuri Nagar,750,1,3,Furnished,13510000
Sher Shah Shuri Nagar,750,2,4,Furnished,16700000
Sher Shah Shuri Nagar,1000,1,4,Furnished,21210000
Sher Shah Shuri Nagar,500,1,Ground,Semi Furnished,3610000
Sher Shah Shuri Nagar,1000,3,1,Semi Furnished,10130000
Sher Shah Shuri Nagar,750,2,Ground,Semi Furnished,5680000
Sher Shah Shuri Nagar,750,1,4,Semi Furnished,11410000
Silver Spring,750,2,Ground,Furnished,7400000
Silver Spring,1000,3,3,Semi Furnished,15620000
Silver Spring,600,1,3,Semi Furnished,8520000
Silver Spring,1000,1,2,Semi Furnished,12200000
Silver Spring,750,1,3,Furnished,14250000
Silver Spring,1200,2,3,Semi Furnished,17900000
Silver Spring,750,1,1,Unfurnished,6900000
Silver Spring,600,1,Ground,Unfurnished,4620000
Silver Spring,750,1,Ground,Semi Furnished,6150000
Silver Spring,1500,3,3,Semi Furnished,23430000
Silver Spring,750,2,1,Furnished,9920000
Silver Spring,1200,2,1,Semi Furnished,12860000
Silver Spring,1500,2,Ground,Furnished,14810000
Silver Spring,500,1,Ground,Furnished,4700000
Silver Spring,1500,2,4,Furnished,34970000
Silver Spring,600,1,2,Semi Furnished,7320000
Silver Spring,1200,3,Ground,Furnished,12410000
Silver Spring,500,1,4,Furnished,11100000
Silver Spring,1200,3,2,Furnished,20860000
Silver Spring,500,1,2,Unfurnished,5350000
Silver Spring,500,1,Ground,Unfurnished,3850000
Silver Spring,1200,2,4,Furnished,27980000
Silver Spring,1000,1,2,Furnished,15800000
Silver Spring,1500,2,Ground,Unfurnished,12130000
Silver Spring,750,2,4,Furnished,17480000
Silver Spring,750,1,2,Furnished,11850000
Silver Spring,750,2,3,Semi Furnished,11180000
Silver Spring,600,1,4,Semi Furnished,9720000
Silver Spring,1500,3,3,Furnished,31350000
Silver Spring,750,1,4,Unfurnished,10280000
Silver Spring,1000,3,4,Furnished,24420000
Silver Spring,1000,3,3,Furnished,20900000
Shri Ram Nagar,1500,3,4,Unfurnished,40150000
Shri Ram Nagar,1200,3,Ground,Semi Furnished,24860000
Shri Ram Nagar,1200,2,2,Semi Furnished,28770000
Shri Ram Nagar,600,1,2,Semi Furnished,13700000
Shri Ram Nagar,1500,2,Ground,Unfurnished,28870000
Shri Ram Nagar,1200,2,3,Unfurnished,28770000
Shri Ram Nagar,600,1,4,Furnished,19700000
Shri Ram Nagar,600,1,Ground,Furnished,12020000
Shri Ram Nagar,750,2,1,Semi Furnished,16410000
Shri Ram Nagar,750,2,2,Unfurnished,16800000
Shri Ram Nagar,750,1,4,Unfurnished,18250000
Shri Ram Nagar,1200,2,2,Unfurnished,26880000
Shri Ram Nagar,500,1,Ground,Furnished,10020000
Shri Ram Nagar,600,1,Ground,Semi Furnished,11300000
Shri Ram Nagar,500,1,3,Furnished,14820000
Shri Ram Nagar,1200,3,2,Furnished,34890000
Shri Ram Nagar,500,1,2,Furnished,13220000
Shri Ram Nagar,600,1,4,Unfurnished,14600000
Shri Ram Nagar,600,1,2,Unfurnished,12800000
Shri Ram Nagar,1500,2,3,Unfurnished,35960000
Shri Ram Nagar,600,1,2,Furnished,15860000
Shri Ram Nagar,750,1,1,Unfurnished,14870000
Shri Ram Nagar,750,1,4,Furnished,24620000
Shri Ram Nagar,600,1,3,Furnished,17780000
Shri Ram Nagar,1000,2,4,Unfurnished,25550000
Shri Ram Nagar,1200,3,4,Unfurnished,32120000
Shri Ram Nagar,1200,2,Ground,Furnished,25240000
Shri Ram Nagar,1500,2,3,Furnished,46670000
Shri Ram Nagar,750,2,1,Furnished,18300000
Shri Ram Nagar,1500,3,4,Semi Furnished,44270000
Shri Ram Nagar,1000,2,3,Furnished,31110000
Shri Ram Nagar,1500,2,1,Semi Furnished,32810000
Rangwasa,1000,3,Ground,Unfurnished,2460000
Rangwasa,1200,2,3,Furnished,17050000
Rangwasa,500,1,3,Semi Furnished,4370000
Rangwasa,500,1,4,Semi Furnished,5370000
Rangwasa,1000,2,2,Semi Furnished,7070000
Rangwasa,500,1,1,Semi Furnished,2370000
Rangwasa,1000,2,3,Furnished,14210000
Rangwasa,1500,2,1,Furnished,11230000
Rangwasa,600,1,1,Semi Furnished,2840000
Rangwasa,500,1,4,Unfurnished,4120000
Rangwasa,750,1,Ground,Unfurnished,1670000
Rangwasa,1200,3,4,Unfurnished,10870000
Rangwasa,500,1,Ground,Furnished,1970000
Rangwasa,750,2,4,Unfurnished,6480000
Rangwasa,600,1,4,Furnished,10040000
Rangwasa,600,1,3,Furnished,8120000
Rangwasa,1000,1,2,Furnished,10330000
Rangwasa,500,1,2,Semi Furnished,3370000
Rangwasa,500,1,3,Furnished,6770000
Rangwasa,1200,2,Ground,Semi Furnished,3440000
Rangwasa,1200,2,1,Semi Furnished,5960000
Rangwasa,1200,3,1,Unfurnished,4930000
Rangwasa,1500,2,3,Furnished,21310000
Rangwasa,1500,2,2,Furnished,16270000
Rangwasa,1200,3,Ground,Unfurnished,2950000
Rangwasa,1500,2,1,Unfurnished,5880000
Rangwasa,600,1,1,Furnished,4280000
Rangwasa,1500,3,1,Semi Furnished,7810000
Rangwasa,1500,2,4,Unfurnished,12970000
Rangwasa,750,1,1,Semi Furnished,3550000
Rangwasa,500,1,1,Unfurnished,1870000
Rangwasa,1000,2,1,Unfurnished,3920000
Malharganj,1500,3,1,Furnished,18170000
Malharganj,1200,2,4,Furnished,25970000
Malharganj,1200,2,1,Furnished,13870000
Malharganj,500,1,4,Furnished,10310000
Malharganj,600,1,3,Unfurnished,6370000
Malharganj,1200,3,Ground,Unfurnished,8070000
Malharganj,750,2,Ground,Unfurnished,4810000
Malharganj,750,1,1,Unfurnished,5710000
Malharganj,750,2,Ground,Semi Furnished,5210000
Malharganj,1200,3,2,Unfurnished,12030000
Malharganj,1500,2,Ground,Semi Furnished,10410000
Malharganj,600,1,1,Furnished,6610000
Malharganj,600,1,4,Unfurnished,7270000
Malharganj,600,1,3,Furnished,10450000
Malharganj,1500,3,2,Furnished,23450000
Malharganj,750,2,3,Semi Furnished,9930000
Malharganj,1500,2,Ground,Unfurnished,9620000
Malharganj,1000,3,4,Furnished,22670000
Malharganj,1500,3,3,Unfurnished,17510000
Malharganj,1200,2,1,Unfurnished,9590000
Malharganj,750,2,Ground,Furnished,6150000
Malharganj,1000,2,3,Unfurnished,11140000
Malharganj,750,1,2,Unfurnished,6830000
Malharganj,600,1,2,Furnished,8530000
Malharganj,1200,2,2,Semi Furnished,13370000
Malharganj,1200,3,Ground,Semi Furnished,8730000
Malharganj,500,1,1,Furnished,5510000
Malharganj,1000,3,1,Furnished,12110000
Malharganj,750,1,4,Furnished,15460000
Malharganj,1000,2,3,Semi Furnished,13240000
Malharganj,1500,3,3,Furnished,28730000
Malharganj,1500,2,2,Unfurnished,14350000
Scheme No 113,750,1,2,Furnished,13450000
Scheme No 113,600,1,1,Unfurnished,6800000
Scheme No 113,1200,2,3,Unfurnished,18060000
Scheme No 113,750,1,4,Unfurnished,11870000
Scheme No 113,750,1,1,Semi Furnished,9250000
Scheme No 113,750,2,Ground,Unfurnished,7740000
Scheme No 113,500,1,4,Furnished,12170000
Scheme No 113,1200,3,3,Furnished,27900000
Scheme No 113,1000,3,3,Semi Furnished,17970000
Scheme No 113,500,1,3,Unfurnished,7170000
Scheme No 113,600,1,2,Furnished,10760000
Scheme No 113,1000,3,1,Unfurnished,12470000
Scheme No 113,1500,2,3,Unfurnished,22570000
Scheme No 113,500,1,1,Semi Furnished,6170000
Scheme No 113,750,1,1,Furnished,11050000
Scheme No 113,1500,3,Ground,Unfurnished,16220000
Scheme No 113,600,1,4,Unfurnished,9500000
Scheme No 113,600,1,Ground,Furnished,6920000
Scheme No 113,500,1,2,Semi Furnished,7170000
Scheme No 113,1000,3,2,Furnished,19730000
Scheme No 113,600,1,Ground,Unfurnished,5900000
Scheme No 113,500,1,Ground,Semi Furnished,5170000
Scheme No 113,500,1,4,Semi Furnished,9170000
Scheme No 113,750,1,1,Unfurnished,8500000
Scheme No 113,600,1,2,Unfurnished,7700000
Scheme No 113,1000,2,1,Semi Furnished,12950000
Scheme No 113,1500,3,3,Semi Furnished,26950000
Scheme No 113,1500,2,2,Furnished,28240000
Scheme No 113,1200,2,1,Unfurnished,14280000
Scheme No 113,600,1,3,Furnished,12680000
Scheme No 113,1000,1,4,Semi Furnished,18330000
Scheme No 113,1000,2,4,Furnished,25550000
Telephone Nagar,1200,2,4,Unfurnished,18710000
Telephone Nagar,750,2,1,Semi Furnished,8940000
Telephone Nagar,1500,2,4,Unfurnished,23390000
Telephone Nagar,1000,3,2,Semi Furnished,14690000
Telephone Nagar,500,1,3,Furnished,10080000
Telephone Nagar,1200,3,1,Semi Furnished,14980000
Telephone Nagar,750,1,Ground,Unfurnished,6640000
Telephone Nagar,500,1,1,Unfurnished,5180000
Telephone Nagar,750,2,1,Unfurnished,8150000
Telephone Nagar,500,1,1,Semi Furnished,5680000
Telephone Nagar,750,2,3,Unfurnished,10510000
Telephone Nagar,750,2,2,Semi Furnished,10510000
Telephone Nagar,600,1,1,Furnished,8250000
Telephone Nagar,500,1,3,Semi Furnished,7680000
Telephone Nagar,1500,3,4,Furnished,38530000
Telephone Nagar,1500,3,4,Semi Furnished,28630000
Telephone Nagar,500,1,Ground,Furnished,5280000
Telephone Nagar,1200,3,2,Furnished,22380000
Telephone Nagar,1500,3,2,Unfurnished,19560000
Telephone Nagar,750,2,3,Furnished,15870000
Telephone Nagar,500,1,2,Semi Furnished,6680000
Telephone Nagar,600,1,2,Semi Furnished,8010000
Telephone Nagar,1000,3,Ground,Unfurnished,9740000
Telephone Nagar,500,1,Ground,Semi Furnished,4680000
Telephone Nagar,600,1,4,Unfurnished,8910000
Telephone Nagar,1500,2,Ground,Semi Furnished,14730000
Telephone Nagar,1000,1,Ground,Semi Furnished,9350000
Telephone Nagar,600,1,Ground,Unfurnished,5310000
Telephone Nagar,750,2,2,Unfurnished,9330000
Telephone Nagar,1500,2,1,Semi Furnished,17880000
Telephone Nagar,1200,2,3,Furnished,25390000
Telephone Nagar,1200,2,2,Semi Furnished,16820000
Juni,750,1,Ground,Unfurnished,4650000
Juni,600,1,4,Semi Furnished,8820000
Juni,600,1,1,Furnished,6660000
Juni,750,2,1,Furnished,8750000
Juni,600,1,Ground,Unfurnished,3720000
Juni,600,1,3,Furnished,10500000
Juni,600,1,Ground,Furnished,4740000
Juni,1000,1,1,Semi Furnished,8700000
Juni,1500,3,1,Furnished,18320000
Juni,1500,2,2,Semi Furnished,16860000
Juni,1200,3,1,Furnished,14660000
Juni,1500,2,4,Unfurnished,19220000
Juni,1500,2,2,Unfurnished,14500000
Juni,600,1,1,Semi Furnished,5220000
Juni,1200,3,4,Semi Furnished,19410000
Juni,1000,3,Ground,Furnished,8700000
Juni,500,1,Ground,Unfurnished,3100000
Juni,500,1,1,Unfurnished,3850000
Juni,1500,2,Ground,Semi Furnished,10560000
Juni,600,1,2,Semi Furnished,6420000
Juni,1200,2,Ground,Semi Furnished,8450000
Juni,750,2,4,Furnished,16310000
Juni,750,1,2,Furnished,10730000
Juni,500,1,4,Furnished,10350000
Juni,1200,2,1,Semi Furnished,10970000
Juni,1500,2,4,Furnished,32610000
Juni,750,1,2,Unfurnished,6900000
Juni,500,1,3,Furnished,8750000
Juni,500,1,2,Furnished,7150000
Juni,1200,3,2,Semi Furnished,14130000
Juni,1500,3,3,Semi Furnished,20960000
Juni,600,1,2,Unfurnished,5520000
Laxmipuri Colony,1000,1,3,Unfurnished,16120000
Laxmipuri Colony,750,2,3,Unfurnished,12700000
Laxmipuri Colony,1200,2,3,Unfurnished,20310000
Laxmipuri Colony,500,1,4,Furnished,13060000
Laxmipuri Colony,500,1,2,Unfurnished,7310000
Laxmipuri Colony,500,1,1,Semi Furnished,7060000
Laxmipuri Colony,1000,2,1,Furnished,17350000
Laxmipuri Colony,1500,2,Ground,Unfurnished,18310000
Laxmipuri Colony,1200,2,Ground,Furnished,16790000
Laxmipuri Colony,600,1,Ground,Unfurnished,6970000
Laxmipuri Colony,600,1,2,Semi Furnished,9670000
Laxmipuri Colony,1500,3,1,Furnished,27260000
Laxmipuri Colony,1000,1,Ground,Unfurnished,11620000
Laxmipuri Colony,750,2,1,Unfurnished,10330000
Laxmipuri Colony,1500,2,4,Unfurnished,27760000
Laxmipuri Colony,500,1,1,Furnished,8260000
Laxmipuri Colony,1000,3,2,Semi Furnished,17740000
Laxmipuri Colony,1200,2,4,Unfurnished,22200000
Laxmipuri Colony,500,1,2,Furnished,9860000
Laxmipuri Colony,1200,2,2,Furnished,24850000
Laxmipuri Colony,750,2,4,Furnished,20570000
Laxmipuri Colony,750,2,4,Semi Furnished,15850000
Laxmipuri Colony,1200,3,1,Semi Furnished,18640000
Laxmipuri Colony,750,2,Ground,Semi Furnished,9550000
Laxmipuri Colony,1500,2,2,Semi Furnished,25390000
Laxmipuri Colony,750,2,1,Semi Furnished,11120000
Laxmipuri Colony,1200,2,1,Furnished,20820000
Laxmipuri Colony,500,1,4,Semi Furnished,10060000
Laxmipuri Colony,1000,1,4,Furnished,26120000
Laxmipuri Colony,1000,1,3,Furnished,22920000
Laxmipuri Colony,500,1,1,Unfurnished,6560000
Laxmipuri Colony,500,1,3,Furnished,11460000
Krishi Mandi,1500,2,4,Semi Furnished,27250000
Krishi Mandi,500,1,Ground,Furnished,5250000
Krishi Mandi,1000,1,4,Semi Furnished,17300000
Krishi Mandi,600,1,4,Unfurnished,8880000
Krishi Mandi,1500,2,4,Furnished,36700000
Krishi Mandi,1200,3,1,Semi Furnished,14920000
Krishi Mandi,1000,2,2,Unfurnished,12390000
Krishi Mandi,1500,2,2,Unfurnished,18590000
Krishi Mandi,600,1,Ground,Unfurnished,5280000
Krishi Mandi,500,1,Ground,Unfurnished,4400000
Krishi Mandi,1200,3,2,Unfurnished,15580000
Krishi Mandi,750,1,3,Unfurnished,9980000
Krishi Mandi,500,1,1,Unfurnished,5150000
Krishi Mandi,1500,3,Ground,Unfurnished,14530000
Krishi Mandi,750,1,1,Furnished,10280000
Krishi Mandi,1500,3,2,Furnished,27890000
Krishi Mandi,750,1,1,Semi Furnished,8480000
Krishi Mandi,1000,1,Ground,Unfurnished,8800000
Krishi Mandi,750,1,2,Furnished,12680000
Krishi Mandi,600,1,Ground,Furnished,6300000
Krishi Mandi,1200,3,4,Unfurnished,19540000
Krishi Mandi,1500,2,3,Furnished,31660000
Krishi Mandi,1200,2,Ground,Furnished,13240000
Krishi Mandi,750,2,Ground,Furnished,8270000
Krishi Mandi,1000,2,1,Furnished,14390000
Krishi Mandi,1500,2,Ground,Semi Furnished,14650000
Krishi Mandi,1500,2,2,Semi Furnished,20950000
Krishi Mandi,750,2,2,Unfurnished,9300000
Krishi Mandi,600,1,1,Furnished,8220000
Krishi Mandi,600,1,1,Semi Furnished,6780000
Krishi Mandi,500,1,3,Furnished,10050000
Krishi Mandi,1200,2,3,Unfurnished,16760000
Chandan Nagar,600,1,1,Unfurnished,9000000
Chandan Nagar,500,1,1,Semi Furnished,8000000
Chandan Nagar,600,1,2,Semi Furnished,10800000
Chandan Nagar,1200,3,3,Furnished,32740000
Chandan Nagar,600,1,Ground,Semi Furnished,8400000
Chandan Nagar,1000,2,3,Unfurnished,18900000
Chandan Nagar,1000,2,Ground,Unfurnished,14180000
Chandan Nagar,1500,2,1,Furnished,28980000
Chandan Nagar,750,2,1,Unfurnished,11810000
Chandan Nagar,1000,3,2,Semi Furnished,19800000
Chandan Nagar,1200,2,2,Furnished,27220000
Chandan Nagar,1500,2,3,Semi Furnished,31500000
Chandan Nagar,600,1,3,Semi Furnished,12000000
Chandan Nagar,500,1,4,Unfurnished,9750000
Chandan Nagar,1000,2,3,Furnished,26040000
Chandan Nagar,1500,3,Ground,Semi Furnished,23100000
Chandan Nagar,1500,3,1,Semi Furnished,26400000
Chandan Nagar,750,2,4,Furnished,22050000
Chandan Nagar,1500,3,Ground,Unfurnished,22280000
Chandan Nagar,500,1,3,Furnished,12400000
Chandan Nagar,1000,1,1,Semi Furnished,16000000
Chandan Nagar,1200,2,1,Semi Furnished,20160000
Chandan Nagar,1500,2,2,Unfurnished,25990000
Chandan Nagar,500,1,2,Unfurnished,8250000
Chandan Nagar,1200,3,3,Unfurnished,23760000
Chandan Nagar,750,1,4,Unfurnished,14620000
Chandan Nagar,1000,1,4,Furnished,28000000
Chandan Nagar,1200,2,2,Semi Furnished,22680000
Chandan Nagar,1200,2,4,Semi Furnished,27720000
Chandan Nagar,1500,3,4,Furnished,46200000
Chandan Nagar,500,1,4,Semi Furnished,11000000
Chandan Nagar,500,1,Ground,Furnished,7600000
Tigaria Badshah,1000,2,3,Furnished,16590000
Tigaria Badshah,1200,3,1,Unfurnished,7920000
Tigaria Badshah,600,1,2,Semi Furnished,5400000
Tigaria Badshah,750,1,Ground,Semi Furnished,3750000
Tigaria Badshah,1200,3,Ground,Unfurnished,5940000
Tigaria Badshah,500,1,3,Furnished,7900000
Tigaria Badshah,500,1,2,Furnished,6300000
Tigaria Badshah,1200,3,3,Furnished,20860000
Tigaria Badshah,600,1,2,Furnished,7560000
Tigaria Badshah,1500,3,3,Furnished,26070000
Tigaria Badshah,600,1,Ground,Furnished,3720000
Tigaria Badshah,600,1,Ground,Semi Furnished,3000000
Tigaria Badshah,750,1,2,Furnished,9450000
Tigaria Badshah,750,2,4,Semi Furnished,10240000
Tigaria Badshah,1200,3,2,Unfurnished,9900000
Tigaria Badshah,500,1,1,Semi Furnished,3500000
Tigaria Badshah,750,2,4,Furnished,14960000
Tigaria Badshah,600,1,1,Unfurnished,3600000
Tigaria Badshah,600,1,Ground,Unfurnished,2700000
Tigaria Badshah,1500,2,Ground,Furnished,9760000
Tigaria Badshah,1500,2,1,Furnished,14800000
Tigaria Badshah,1200,2,4,Furnished,23940000
Tigaria Badshah,1200,3,2,Furnished,16630000
Tigaria Badshah,1200,3,4,Unfurnished,13860000
Tigaria Badshah,500,1,1,Furnished,4700000
Tigaria Badshah,750,2,2,Semi Furnished,7090000
Tigaria Badshah,1200,3,1,Furnished,12410000
Tigaria Badshah,600,1,3,Semi Furnished,6600000
Tigaria Badshah,500,1,2,Semi Furnished,4500000
Tigaria Badshah,600,1,3,Furnished,9480000
Tigaria Badshah,500,1,3,Unfurnished,4500000
Tigaria Badshah,1000,3,4,Unfurnished,11550000
Vallabh Nagar,600,1,Ground,Unfurnished,7840000
Vallabh Nagar,1200,2,Ground,Unfurnished,16470000
Vallabh Nagar,1200,2,2,Unfurnished,20250000
Vallabh Nagar,1200,3,2,Semi Furnished,23200000
Vallabh Nagar,750,1,2,Furnished,15880000
Vallabh Nagar,750,2,1,Semi Furnished,12270000
Vallabh Nagar,1200,3,1,Furnished,23730000
Vallabh Nagar,500,1,Ground,Furnished,7390000
Vallabh Nagar,1200,3,Ground,Semi Furnished,17920000
Vallabh Nagar,1200,2,1,Semi Furnished,19620000
Vallabh Nagar,500,1,Ground,Unfurnished,6540000
Vallabh Nagar,750,1,3,Furnished,18280000
Vallabh Nagar,600,1,4,Semi Furnished,12940000
Vallabh Nagar,1500,2,3,Semi Furnished,30830000
Vallabh Nagar,750,1,1,Furnished,13480000
Vallabh Nagar,1500,2,2,Unfurnished,25320000
Vallabh Nagar,1200,3,4,Furnished,36400000
Vallabh Nagar,750,2,4,Semi Furnished,16990000
Vallabh Nagar,750,2,1,Unfurnished,11480000
Vallabh Nagar,1200,2,2,Furnished,26680000
Vallabh Nagar,600,1,1,Furnished,10780000
Vallabh Nagar,1500,3,3,Furnished,40220000
Vallabh Nagar,1000,1,2,Unfurnished,16080000
Vallabh Nagar,1200,2,4,Unfurnished,24030000
Vallabh Nagar,1500,3,1,Semi Furnished,25700000
Vallabh Nagar,1000,3,3,Semi Furnished,21530000
Vallabh Nagar,1200,3,1,Unfurnished,19240000
Vallabh Nagar,750,2,4,Furnished,21720000
Vallabh Nagar,1500,2,1,Furnished,28310000
Vallabh Nagar,1500,2,Ground,Furnished,23270000
Vallabh Nagar,750,2,4,Unfurnished,15020000
Vallabh Nagar,750,2,Ground,Semi Furnished,10690000
Barodiya Ema,1200,2,4,Semi Furnished,19380000
Barodiya Ema,1500,2,4,Furnished,33680000
Barodiya Ema,500,1,3,Furnished,9090000
Barodiya Ema,1500,3,Ground,Semi Furnished,12180000
Barodiya Ema,600,1,Ground,Furnished,5150000
Barodiya Ema,600,1,1,Semi Furnished,5630000
Barodiya Ema,1000,3,Ground,Furnished,9440000
Barodiya Ema,1200,2,3,Semi Furnished,16860000
Barodiya Ema,750,1,Ground,Unfurnished,5160000
Barodiya Ema,1000,3,4,Unfurnished,14170000
Barodiya Ema,1500,3,3,Furnished,30000000
Barodiya Ema,500,1,4,Furnished,10690000
Barodiya Ema,500,1,2,Unfurnished,4940000
Barodiya Ema,1500,2,4,Semi Furnished,24230000
Barodiya Ema,1200,2,1,Semi Furnished,11820000
Barodiya Ema,1200,3,2,Furnished,19780000
Barodiya Ema,1500,3,2,Furnished,24720000
Barodiya Ema,500,1,2,Semi Furnished,5690000
Barodiya Ema,500,1,4,Unfurnished,6440000
Barodiya Ema,750,2,4,Semi Furnished,12110000
Barodiya Ema,1000,3,1,Furnished,12960000
Barodiya Ema,1500,3,1,Semi Furnished,15480000
Barodiya Ema,1200,2,2,Unfurnished,12450000
Barodiya Ema,1500,3,Ground,Furnished,14160000
Barodiya Ema,500,1,Ground,Furnished,4290000
Barodiya Ema,1500,2,Ground,Unfurnished,10840000
Barodiya Ema,600,1,2,Unfurnished,5930000
Barodiya Ema,1500,3,1,Furnished,19440000
Barodiya Ema,1500,2,4,Unfurnished,20290000
Barodiya Ema,1500,3,1,Unfurnished,13830000
Barodiya Ema,600,1,2,Semi Furnished,6830000
Barodiya Ema,500,1,4,Semi Furnished,7690000
Bicholi Hapsi,600,1,3,Semi Furnished,9380000
Bicholi Hapsi,500,1,Ground,Semi Furnished,4820000
Bicholi Hapsi,750,2,2,Semi Furnished,10740000
Bicholi Hapsi,600,1,4,Semi Furnished,10580000
Bicholi Hapsi,500,1,4,Semi Furnished,8820000
Bicholi Hapsi,500,1,3,Furnished,10220000
Bicholi Hapsi,600,1,4,Unfurnished,9080000
Bicholi Hapsi,1500,3,Ground,Furnished,17880000
Bicholi Hapsi,500,1,2,Unfurnished,6070000
Bicholi Hapsi,1200,2,4,Furnished,29780000
Bicholi Hapsi,500,1,4,Unfurnished,7570000
Bicholi Hapsi,1500,3,4,Unfurnished,24980000
Bicholi Hapsi,500,1,1,Unfurnished,5320000
Bicholi Hapsi,1200,2,3,Unfurnished,17180000
Bicholi Hapsi,1500,3,1,Semi Furnished,19200000
Bicholi Hapsi,1500,2,2,Furnished,27150000
Bicholi Hapsi,500,1,4,Furnished,11820000
Bicholi Hapsi,750,1,Ground,Semi Furnished,7230000
Bicholi Hapsi,1500,3,1,Furnished,23160000
Bicholi Hapsi,1000,2,1,Furnished,14740000
Bicholi Hapsi,1200,3,4,Semi Furnished,23280000
Bicholi Hapsi,1200,3,Ground,Unfurnished,12060000
Bicholi Hapsi,600,1,Ground,Furnished,6500000
Bicholi Hapsi,1500,3,3,Semi Furnished,25800000
Bicholi Hapsi,500,1,1,Semi Furnished,5820000
Bicholi Hapsi,750,1,3,Semi Furnished,11730000
Bicholi Hapsi,600,1,2,Unfurnished,7280000
Bicholi Hapsi,1000,2,Ground,Furnished,11380000
Bicholi Hapsi,750,1,3,Unfurnished,10230000
Bicholi Hapsi,750,1,1,Unfurnished,7980000
Bicholi Hapsi,600,1,3,Unfurnished,8180000
Bicholi Hapsi,1500,3,4,Furnished,39000000
Bagoda,750,1,3,Furnished,12620000
Bagoda,1500,2,3,Semi Furnished,18930000
Bagoda,600,1,4,Furnished,12010000
Bagoda,1500,2,4,Furnished,31530000
Bagoda,1200,3,2,Unfurnished,11250000
Bagoda,600,1,2,Furnished,8170000
Bagoda,600,1,2,Semi Furnished,6010000
Bagoda,1500,3,2,Furnished,22470000
Bagoda,500,1,3,Semi Furnished,6010000
Bagoda,1000,2,4,Unfurnished,12100000
Bagoda,600,1,1,Furnished,6250000
Bagoda,1000,2,Ground,Semi Furnished,6320000
Bagoda,1200,2,1,Semi Furnished,10110000
Bagoda,600,1,3,Semi Furnished,7210000
Bagoda,1200,3,2,Furnished,17980000
Bagoda,1200,2,3,Semi Furnished,15150000
Bagoda,1000,3,2,Furnished,14980000
Bagoda,750,2,2,Unfurnished,6710000
Bagoda,1500,2,1,Unfurnished,11060000
Bagoda,1000,3,1,Unfurnished,7720000
Bagoda,1200,3,4,Unfurnished,15210000
Bagoda,1500,2,3,Unfurnished,15780000
Bagoda,600,1,1,Semi Furnished,4810000
Bagoda,500,1,4,Furnished,10010000
Bagoda,500,1,3,Unfurnished,5010000
Bagoda,750,2,Ground,Semi Furnished,4740000
Bagoda,1000,3,Ground,Furnished,7940000
